reference_index,celltype,tech
6826,beta,inDrop3
6827,alpha,inDrop3
6828,alpha,inDrop3
6829,ductal,inDrop3
6830,alpha,inDrop3
6831,ductal,inDrop3
6832,alpha,inDrop3
6833,alpha,inDrop3
6834,alpha,inDrop3
6835,acinar,inDrop3
6836,ductal,inDrop3
6837,acinar,inDrop3
6838,alpha,inDrop3
6839,delta,inDrop3
6840,alpha,inDrop3
6841,alpha,inDrop3
6842,acinar,inDrop3
6843,beta,inDrop3
6844,alpha,inDrop3
6845,acinar,inDrop3
6846,endothelial,inDrop3
6847,beta,inDrop3
6848,alpha,inDrop3
6849,activated_stellate,inDrop3
6850,activated_stellate,inDrop3
6851,acinar,inDrop3
6852,alpha,inDrop3
6853,alpha,inDrop3
6854,alpha,inDrop3
6855,alpha,inDrop3
6856,ductal,inDrop3
6857,alpha,inDrop3
6858,endothelial,inDrop3
6859,activated_stellate,inDrop3
6860,alpha,inDrop3
6861,alpha,inDrop3
6862,beta,inDrop3
6863,alpha,inDrop3
6864,beta,inDrop3
6865,alpha,inDrop3
6866,beta,inDrop3
6867,quiescent_stellate,inDrop3
6868,alpha,inDrop3
6869,ductal,inDrop3
6870,acinar,inDrop3
6871,beta,inDrop3
6872,mast,inDrop3
6873,acinar,inDrop3
6874,acinar,inDrop3
6875,beta,inDrop3
6876,beta,inDrop3
6877,beta,inDrop3
6878,alpha,inDrop3
6879,alpha,inDrop3
6880,activated_stellate,inDrop3
6881,alpha,inDrop3
6882,alpha,inDrop3
6883,acinar,inDrop3
6884,acinar,inDrop3
6885,ductal,inDrop3
6886,beta,inDrop3
6887,alpha,inDrop3
6888,acinar,inDrop3
6889,ductal,inDrop3
6890,beta,inDrop3
6891,alpha,inDrop3
6892,ductal,inDrop3
6893,alpha,inDrop3
6894,ductal,inDrop3
6895,alpha,inDrop3
6896,activated_stellate,inDrop3
6897,ductal,inDrop3
6898,beta,inDrop3
6899,alpha,inDrop3
6900,quiescent_stellate,inDrop3
6901,delta,inDrop3
6902,beta,inDrop3
6903,alpha,inDrop3
6904,ductal,inDrop3
6905,alpha,inDrop3
6906,alpha,inDrop3
6907,beta,inDrop3
6908,alpha,inDrop3
6909,acinar,inDrop3
6910,alpha,inDrop3
6911,quiescent_stellate,inDrop3
6912,ductal,inDrop3
6913,alpha,inDrop3
6914,ductal,inDrop3
6915,activated_stellate,inDrop3
6916,alpha,inDrop3
6917,beta,inDrop3
6918,alpha,inDrop3
6919,acinar,inDrop3
6920,acinar,inDrop3
6921,alpha,inDrop3
6922,alpha,inDrop3
6923,alpha,inDrop3
6924,ductal,inDrop3
6925,beta,inDrop3
6926,alpha,inDrop3
6927,acinar,inDrop3
6928,activated_stellate,inDrop3
6929,alpha,inDrop3
6930,beta,inDrop3
6931,alpha,inDrop3
6932,beta,inDrop3
6933,beta,inDrop3
6934,beta,inDrop3
6935,alpha,inDrop3
6936,macrophage,inDrop3
6937,ductal,inDrop3
6938,alpha,inDrop3
6939,beta,inDrop3
6940,alpha,inDrop3
6941,beta,inDrop3
6942,ductal,inDrop3
6943,alpha,inDrop3
6944,alpha,inDrop3
6945,alpha,inDrop3
6946,alpha,inDrop3
6947,alpha,inDrop3
6948,beta,inDrop3
6949,alpha,inDrop3
6950,beta,inDrop3
6951,ductal,inDrop3
6952,ductal,inDrop3
6953,ductal,inDrop3
6954,alpha,inDrop3
6955,ductal,inDrop3
6956,activated_stellate,inDrop3
6957,alpha,inDrop3
6958,beta,inDrop3
6959,activated_stellate,inDrop3
6960,alpha,inDrop3
6961,acinar,inDrop3
6962,acinar,inDrop3
6963,alpha,inDrop3
6964,delta,inDrop3
6965,endothelial,inDrop3
6966,quiescent_stellate,inDrop3
6967,beta,inDrop3
6968,beta,inDrop3
6969,alpha,inDrop3
6970,activated_stellate,inDrop3
6971,alpha,inDrop3
6972,beta,inDrop3
6973,acinar,inDrop3
6974,alpha,inDrop3
6975,delta,inDrop3
6976,acinar,inDrop3
6977,quiescent_stellate,inDrop3
6978,beta,inDrop3
6979,alpha,inDrop3
6980,alpha,inDrop3
6981,ductal,inDrop3
6982,alpha,inDrop3
6983,alpha,inDrop3
6984,alpha,inDrop3
6985,alpha,inDrop3
6986,alpha,inDrop3
6987,gamma,inDrop3
6988,alpha,inDrop3
6989,beta,inDrop3
6990,beta,inDrop3
6991,delta,inDrop3
6992,alpha,inDrop3
6993,activated_stellate,inDrop3
6994,alpha,inDrop3
6995,quiescent_stellate,inDrop3
6996,beta,inDrop3
6997,mast,inDrop3
6998,alpha,inDrop3
6999,acinar,inDrop3
7000,alpha,inDrop3
7001,alpha,inDrop3
7002,endothelial,inDrop3
7003,beta,inDrop3
7004,macrophage,inDrop3
7005,ductal,inDrop3
7006,beta,inDrop3
7007,beta,inDrop3
7008,beta,inDrop3
7009,alpha,inDrop3
7010,beta,inDrop3
7011,alpha,inDrop3
7012,mast,inDrop3
7013,alpha,inDrop3
7014,alpha,inDrop3
7015,beta,inDrop3
7016,endothelial,inDrop3
7017,acinar,inDrop3
7018,endothelial,inDrop3
7019,beta,inDrop3
7020,beta,inDrop3
7021,alpha,inDrop3
7022,quiescent_stellate,inDrop3
7023,ductal,inDrop3
7024,ductal,inDrop3
7025,beta,inDrop3
7026,beta,inDrop3
7027,alpha,inDrop3
7028,beta,inDrop3
7029,beta,inDrop3
7030,beta,inDrop3
7031,quiescent_stellate,inDrop3
7032,quiescent_stellate,inDrop3
7033,beta,inDrop3
7034,alpha,inDrop3
7035,delta,inDrop3
7036,alpha,inDrop3
7037,ductal,inDrop3
7038,acinar,inDrop3
7039,alpha,inDrop3
7040,alpha,inDrop3
7041,alpha,inDrop3
7042,quiescent_stellate,inDrop3
7043,alpha,inDrop3
7044,beta,inDrop3
7045,endothelial,inDrop3
7046,activated_stellate,inDrop3
7047,alpha,inDrop3
7048,alpha,inDrop3
7049,beta,inDrop3
7050,alpha,inDrop3
7051,beta,inDrop3
7052,beta,inDrop3
7053,alpha,inDrop3
7054,ductal,inDrop3
7055,endothelial,inDrop3
7056,endothelial,inDrop3
7057,endothelial,inDrop3
7058,beta,inDrop3
7059,beta,inDrop3
7060,quiescent_stellate,inDrop3
7061,beta,inDrop3
7062,beta,inDrop3
7063,beta,inDrop3
7064,beta,inDrop3
7065,ductal,inDrop3
7066,beta,inDrop3
7067,ductal,inDrop3
7068,endothelial,inDrop3
7069,endothelial,inDrop3
7070,alpha,inDrop3
7071,beta,inDrop3
7072,activated_stellate,inDrop3
7073,beta,inDrop3
7074,alpha,inDrop3
7075,acinar,inDrop3
7076,acinar,inDrop3
7077,acinar,inDrop3
7078,acinar,inDrop3
7079,acinar,inDrop3
7080,acinar,inDrop3
7081,acinar,inDrop3
7082,acinar,inDrop3
7083,acinar,inDrop3
7084,acinar,inDrop3
7085,acinar,inDrop3
7086,acinar,inDrop3
7087,acinar,inDrop3
7088,acinar,inDrop3
7089,acinar,inDrop3
7090,acinar,inDrop3
7091,acinar,inDrop3
7092,acinar,inDrop3
7093,acinar,inDrop3
7094,acinar,inDrop3
7095,acinar,inDrop3
7096,acinar,inDrop3
7097,acinar,inDrop3
7098,acinar,inDrop3
7099,acinar,inDrop3
7100,acinar,inDrop3
7101,acinar,inDrop3
7102,acinar,inDrop3
7103,acinar,inDrop3
7104,acinar,inDrop3
7105,acinar,inDrop3
7106,alpha,inDrop3
7107,acinar,inDrop3
7108,delta,inDrop3
7109,acinar,inDrop3
7110,acinar,inDrop3
7111,acinar,inDrop3
7112,acinar,inDrop3
7113,acinar,inDrop3
7114,acinar,inDrop3
7115,acinar,inDrop3
7116,acinar,inDrop3
7117,acinar,inDrop3
7118,acinar,inDrop3
7119,acinar,inDrop3
7120,acinar,inDrop3
7121,acinar,inDrop3
7122,acinar,inDrop3
7123,acinar,inDrop3
7124,acinar,inDrop3
7125,acinar,inDrop3
7126,beta,inDrop3
7127,acinar,inDrop3
7128,beta,inDrop3
7129,acinar,inDrop3
7130,acinar,inDrop3
7131,acinar,inDrop3
7132,acinar,inDrop3
7133,acinar,inDrop3
7134,acinar,inDrop3
7135,acinar,inDrop3
7136,acinar,inDrop3
7137,acinar,inDrop3
7138,acinar,inDrop3
7139,acinar,inDrop3
7140,acinar,inDrop3
7141,acinar,inDrop3
7142,acinar,inDrop3
7143,acinar,inDrop3
7144,acinar,inDrop3
7145,acinar,inDrop3
7146,acinar,inDrop3
7147,acinar,inDrop3
7148,acinar,inDrop3
7149,acinar,inDrop3
7150,acinar,inDrop3
7151,acinar,inDrop3
7152,acinar,inDrop3
7153,acinar,inDrop3
7154,acinar,inDrop3
7155,acinar,inDrop3
7156,acinar,inDrop3
7157,ductal,inDrop3
7158,acinar,inDrop3
7159,acinar,inDrop3
7160,beta,inDrop3
7161,beta,inDrop3
7162,acinar,inDrop3
7163,acinar,inDrop3
7164,acinar,inDrop3
7165,delta,inDrop3
7166,acinar,inDrop3
7167,beta,inDrop3
7168,acinar,inDrop3
7169,acinar,inDrop3
7170,acinar,inDrop3
7171,alpha,inDrop3
7172,acinar,inDrop3
7173,acinar,inDrop3
7174,acinar,inDrop3
7175,acinar,inDrop3
7176,delta,inDrop3
7177,acinar,inDrop3
7178,alpha,inDrop3
7179,beta,inDrop3
7180,acinar,inDrop3
7181,beta,inDrop3
7182,beta,inDrop3
7183,acinar,inDrop3
7184,ductal,inDrop3
7185,acinar,inDrop3
7186,beta,inDrop3
7187,acinar,inDrop3
7188,alpha,inDrop3
7189,alpha,inDrop3
7190,alpha,inDrop3
7191,activated_stellate,inDrop3
7192,acinar,inDrop3
7193,acinar,inDrop3
7194,acinar,inDrop3
7195,beta,inDrop3
7196,acinar,inDrop3
7197,acinar,inDrop3
7198,beta,inDrop3
7199,alpha,inDrop3
7200,acinar,inDrop3
7201,alpha,inDrop3
7202,acinar,inDrop3
7203,acinar,inDrop3
7204,alpha,inDrop3
7205,beta,inDrop3
7206,acinar,inDrop3
7207,alpha,inDrop3
7208,activated_stellate,inDrop3
7209,acinar,inDrop3
7210,beta,inDrop3
7211,beta,inDrop3
7212,beta,inDrop3
7213,acinar,inDrop3
7214,beta,inDrop3
7215,beta,inDrop3
7216,beta,inDrop3
7217,acinar,inDrop3
7218,acinar,inDrop3
7219,acinar,inDrop3
7220,endothelial,inDrop3
7221,alpha,inDrop3
7222,beta,inDrop3
7223,delta,inDrop3
7224,beta,inDrop3
7225,beta,inDrop3
7226,acinar,inDrop3
7227,beta,inDrop3
7228,activated_stellate,inDrop3
7229,acinar,inDrop3
7230,acinar,inDrop3
7231,acinar,inDrop3
7232,alpha,inDrop3
7233,delta,inDrop3
7234,acinar,inDrop3
7235,beta,inDrop3
7236,acinar,inDrop3
7237,acinar,inDrop3
7238,acinar,inDrop3
7239,beta,inDrop3
7240,acinar,inDrop3
7241,beta,inDrop3
7242,acinar,inDrop3
7243,beta,inDrop3
7244,acinar,inDrop3
7245,alpha,inDrop3
7246,ductal,inDrop3
7247,acinar,inDrop3
7248,acinar,inDrop3
7249,activated_stellate,inDrop3
7250,acinar,inDrop3
7251,acinar,inDrop3
7252,beta,inDrop3
7253,acinar,inDrop3
7254,acinar,inDrop3
7255,beta,inDrop3
7256,activated_stellate,inDrop3
7257,alpha,inDrop3
7258,beta,inDrop3
7259,beta,inDrop3
7260,acinar,inDrop3
7261,beta,inDrop3
7262,acinar,inDrop3
7263,alpha,inDrop3
7264,beta,inDrop3
7265,acinar,inDrop3
7266,acinar,inDrop3
7267,beta,inDrop3
7268,acinar,inDrop3
7269,acinar,inDrop3
7270,alpha,inDrop3
7271,beta,inDrop3
7272,acinar,inDrop3
7273,beta,inDrop3
7274,beta,inDrop3
7275,acinar,inDrop3
7276,beta,inDrop3
7277,acinar,inDrop3
7278,acinar,inDrop3
7279,acinar,inDrop3
7280,beta,inDrop3
7281,acinar,inDrop3
7282,acinar,inDrop3
7283,beta,inDrop3
7284,beta,inDrop3
7285,delta,inDrop3
7286,alpha,inDrop3
7287,endothelial,inDrop3
7288,acinar,inDrop3
7289,beta,inDrop3
7290,alpha,inDrop3
7291,alpha,inDrop3
7292,beta,inDrop3
7293,alpha,inDrop3
7294,acinar,inDrop3
7295,acinar,inDrop3
7296,alpha,inDrop3
7297,acinar,inDrop3
7298,ductal,inDrop3
7299,beta,inDrop3
7300,acinar,inDrop3
7301,acinar,inDrop3
7302,acinar,inDrop3
7303,acinar,inDrop3
7304,ductal,inDrop3
7305,acinar,inDrop3
7306,beta,inDrop3
7307,acinar,inDrop3
7308,alpha,inDrop3
7309,acinar,inDrop3
7310,beta,inDrop3
7311,gamma,inDrop3
7312,beta,inDrop3
7313,beta,inDrop3
7314,alpha,inDrop3
7315,acinar,inDrop3
7316,alpha,inDrop3
7317,acinar,inDrop3
7318,ductal,inDrop3
7319,alpha,inDrop3
7320,beta,inDrop3
7321,beta,inDrop3
7322,beta,inDrop3
7323,beta,inDrop3
7324,ductal,inDrop3
7325,beta,inDrop3
7326,ductal,inDrop3
7327,beta,inDrop3
7328,beta,inDrop3
7329,ductal,inDrop3
7330,beta,inDrop3
7331,beta,inDrop3
7332,acinar,inDrop3
7333,beta,inDrop3
7334,beta,inDrop3
7335,alpha,inDrop3
7336,acinar,inDrop3
7337,beta,inDrop3
7338,delta,inDrop3
7339,activated_stellate,inDrop3
7340,acinar,inDrop3
7341,ductal,inDrop3
7342,acinar,inDrop3
7343,beta,inDrop3
7344,beta,inDrop3
7345,ductal,inDrop3
7346,acinar,inDrop3
7347,alpha,inDrop3
7348,delta,inDrop3
7349,beta,inDrop3
7350,acinar,inDrop3
7351,alpha,inDrop3
7352,ductal,inDrop3
7353,beta,inDrop3
7354,alpha,inDrop3
7355,alpha,inDrop3
7356,beta,inDrop3
7357,activated_stellate,inDrop3
7358,acinar,inDrop3
7359,delta,inDrop3
7360,beta,inDrop3
7361,alpha,inDrop3
7362,ductal,inDrop3
7363,acinar,inDrop3
7364,ductal,inDrop3
7365,alpha,inDrop3
7366,endothelial,inDrop3
7367,acinar,inDrop3
7368,alpha,inDrop3
7369,alpha,inDrop3
7370,acinar,inDrop3
7371,beta,inDrop3
7372,beta,inDrop3
7373,ductal,inDrop3
7374,ductal,inDrop3
7375,acinar,inDrop3
7376,ductal,inDrop3
7377,delta,inDrop3
7378,beta,inDrop3
7379,delta,inDrop3
7380,acinar,inDrop3
7381,delta,inDrop3
7382,alpha,inDrop3
7383,alpha,inDrop3
7384,beta,inDrop3
7385,endothelial,inDrop3
7386,ductal,inDrop3
7387,beta,inDrop3
7388,beta,inDrop3
7389,alpha,inDrop3
7390,acinar,inDrop3
7391,alpha,inDrop3
7392,delta,inDrop3
7393,alpha,inDrop3
7394,alpha,inDrop3
7395,beta,inDrop3
7396,ductal,inDrop3
7397,beta,inDrop3
7398,macrophage,inDrop3
7399,alpha,inDrop3
7400,delta,inDrop3
7401,ductal,inDrop3
7402,beta,inDrop3
7403,ductal,inDrop3
7404,alpha,inDrop3
7405,delta,inDrop3
7406,beta,inDrop3
7407,acinar,inDrop3
7408,ductal,inDrop3
7409,ductal,inDrop3
7410,beta,inDrop3
7411,alpha,inDrop3
7412,alpha,inDrop3
7413,acinar,inDrop3
7414,beta,inDrop3
7415,ductal,inDrop3
7416,ductal,inDrop3
7417,beta,inDrop3
7418,alpha,inDrop3
7419,delta,inDrop3
7420,alpha,inDrop3
7421,alpha,inDrop3
7422,alpha,inDrop3
7423,beta,inDrop3
7424,beta,inDrop3
7425,beta,inDrop3
7426,alpha,inDrop3
7427,alpha,inDrop3
7428,acinar,inDrop3
7429,acinar,inDrop3
7430,beta,inDrop3
7431,alpha,inDrop3
7432,alpha,inDrop3
7433,beta,inDrop3
7434,alpha,inDrop3
7435,acinar,inDrop3
7436,delta,inDrop3
7437,acinar,inDrop3
7438,beta,inDrop3
7439,alpha,inDrop3
7440,ductal,inDrop3
7441,beta,inDrop3
7442,alpha,inDrop3
7443,alpha,inDrop3
7444,alpha,inDrop3
7445,beta,inDrop3
7446,alpha,inDrop3
7447,gamma,inDrop3
7448,delta,inDrop3
7449,endothelial,inDrop3
7450,alpha,inDrop3
7451,beta,inDrop3
7452,alpha,inDrop3
7453,delta,inDrop3
7454,beta,inDrop3
7455,delta,inDrop3
7456,ductal,inDrop3
7457,beta,inDrop3
7458,alpha,inDrop3
7459,acinar,inDrop3
7460,alpha,inDrop3
7461,beta,inDrop3
7462,ductal,inDrop3
7463,beta,inDrop3
7464,alpha,inDrop3
7465,beta,inDrop3
7466,ductal,inDrop3
7467,acinar,inDrop3
7468,alpha,inDrop3
7469,beta,inDrop3
7470,acinar,inDrop3
7471,alpha,inDrop3
7472,alpha,inDrop3
7473,alpha,inDrop3
7474,alpha,inDrop3
7475,beta,inDrop3
7476,ductal,inDrop3
7477,beta,inDrop3
7478,alpha,inDrop3
7479,alpha,inDrop3
7480,acinar,inDrop3
7481,ductal,inDrop3
7482,beta,inDrop3
7483,ductal,inDrop3
7484,alpha,inDrop3
7485,beta,inDrop3
7486,beta,inDrop3
7487,macrophage,inDrop3
7488,beta,inDrop3
7489,acinar,inDrop3
7490,beta,inDrop3
7491,ductal,inDrop3
7492,beta,inDrop3
7493,beta,inDrop3
7494,ductal,inDrop3
7495,alpha,inDrop3
7496,beta,inDrop3
7497,alpha,inDrop3
7498,alpha,inDrop3
7499,alpha,inDrop3
7500,alpha,inDrop3
7501,alpha,inDrop3
7502,beta,inDrop3
7503,beta,inDrop3
7504,alpha,inDrop3
7505,alpha,inDrop3
7506,beta,inDrop3
7507,endothelial,inDrop3
7508,alpha,inDrop3
7509,beta,inDrop3
7510,alpha,inDrop3
7511,ductal,inDrop3
7512,endothelial,inDrop3
7513,alpha,inDrop3
7514,acinar,inDrop3
7515,ductal,inDrop3
7516,activated_stellate,inDrop3
7517,alpha,inDrop3
7518,beta,inDrop3
7519,beta,inDrop3
7520,alpha,inDrop3
7521,endothelial,inDrop3
7522,alpha,inDrop3
7523,ductal,inDrop3
7524,delta,inDrop3
7525,alpha,inDrop3
7526,alpha,inDrop3
7527,acinar,inDrop3
7528,ductal,inDrop3
7529,alpha,inDrop3
7530,alpha,inDrop3
7531,alpha,inDrop3
7532,alpha,inDrop3
7533,ductal,inDrop3
7534,alpha,inDrop3
7535,ductal,inDrop3
7536,alpha,inDrop3
7537,alpha,inDrop3
7538,beta,inDrop3
7539,beta,inDrop3
7540,beta,inDrop3
7541,acinar,inDrop3
7542,alpha,inDrop3
7543,alpha,inDrop3
7544,alpha,inDrop3
7545,ductal,inDrop3
7546,alpha,inDrop3
7547,acinar,inDrop3
7548,alpha,inDrop3
7549,beta,inDrop3
7550,beta,inDrop3
7551,delta,inDrop3
7552,acinar,inDrop3
7553,alpha,inDrop3
7554,alpha,inDrop3
7555,beta,inDrop3
7556,alpha,inDrop3
7557,acinar,inDrop3
7558,gamma,inDrop3
7559,alpha,inDrop3
7560,alpha,inDrop3
7561,beta,inDrop3
7562,alpha,inDrop3
7563,beta,inDrop3
7564,ductal,inDrop3
7565,ductal,inDrop3
7566,alpha,inDrop3
7567,beta,inDrop3
7568,alpha,inDrop3
7569,acinar,inDrop3
7570,ductal,inDrop3
7571,alpha,inDrop3
7572,alpha,inDrop3
7573,alpha,inDrop3
7574,alpha,inDrop3
7575,beta,inDrop3
7576,alpha,inDrop3
7577,beta,inDrop3
7578,beta,inDrop3
7579,alpha,inDrop3
7580,alpha,inDrop3
7581,beta,inDrop3
7582,alpha,inDrop3
7583,alpha,inDrop3
7584,alpha,inDrop3
7585,alpha,inDrop3
7586,alpha,inDrop3
7587,alpha,inDrop3
7588,beta,inDrop3
7589,beta,inDrop3
7590,activated_stellate,inDrop3
7591,endothelial,inDrop3
7592,activated_stellate,inDrop3
7593,activated_stellate,inDrop3
7594,beta,inDrop3
7595,ductal,inDrop3
7596,ductal,inDrop3
7597,activated_stellate,inDrop3
7598,ductal,inDrop3
7599,acinar,inDrop3
7600,alpha,inDrop3
7601,beta,inDrop3
7602,ductal,inDrop3
7603,gamma,inDrop3
7604,activated_stellate,inDrop3
7605,beta,inDrop3
7606,delta,inDrop3
7607,alpha,inDrop3
7608,beta,inDrop3
7609,alpha,inDrop3
7610,acinar,inDrop3
7611,acinar,inDrop3
7612,alpha,inDrop3
7613,alpha,inDrop3
7614,ductal,inDrop3
7615,ductal,inDrop3
7616,beta,inDrop3
7617,alpha,inDrop3
7618,alpha,inDrop3
7619,alpha,inDrop3
7620,ductal,inDrop3
7621,ductal,inDrop3
7622,alpha,inDrop3
7623,beta,inDrop3
7624,alpha,inDrop3
7625,acinar,inDrop3
7626,alpha,inDrop3
7627,beta,inDrop3
7628,activated_stellate,inDrop3
7629,beta,inDrop3
7630,beta,inDrop3
7631,alpha,inDrop3
7632,ductal,inDrop3
7633,alpha,inDrop3
7634,acinar,inDrop3
7635,alpha,inDrop3
7636,gamma,inDrop3
7637,delta,inDrop3
7638,activated_stellate,inDrop3
7639,alpha,inDrop3
7640,alpha,inDrop3
7641,alpha,inDrop3
7642,alpha,inDrop3
7643,alpha,inDrop3
7644,acinar,inDrop3
7645,alpha,inDrop3
7646,delta,inDrop3
7647,alpha,inDrop3
7648,beta,inDrop3
7649,alpha,inDrop3
7650,ductal,inDrop3
7651,alpha,inDrop3
7652,alpha,inDrop3
7653,beta,inDrop3
7654,alpha,inDrop3
7655,quiescent_stellate,inDrop3
7656,alpha,inDrop3
7657,beta,inDrop3
7658,delta,inDrop3
7659,alpha,inDrop3
7660,acinar,inDrop3
7661,alpha,inDrop3
7662,ductal,inDrop3
7663,beta,inDrop3
7664,alpha,inDrop3
7665,beta,inDrop3
7666,beta,inDrop3
7667,acinar,inDrop3
7668,beta,inDrop3
7669,alpha,inDrop3
7670,endothelial,inDrop3
7671,ductal,inDrop3
7672,alpha,inDrop3
7673,alpha,inDrop3
7674,alpha,inDrop3
7675,alpha,inDrop3
7676,delta,inDrop3
7677,acinar,inDrop3
7678,beta,inDrop3
7679,beta,inDrop3
7680,alpha,inDrop3
7681,acinar,inDrop3
7682,activated_stellate,inDrop3
7683,alpha,inDrop3
7684,acinar,inDrop3
7685,alpha,inDrop3
7686,alpha,inDrop3
7687,acinar,inDrop3
7688,gamma,inDrop3
7689,alpha,inDrop3
7690,alpha,inDrop3
7691,acinar,inDrop3
7692,alpha,inDrop3
7693,alpha,inDrop3
7694,alpha,inDrop3
7695,epsilon,inDrop3
7696,alpha,inDrop3
7697,alpha,inDrop3
7698,alpha,inDrop3
7699,delta,inDrop3
7700,ductal,inDrop3
7701,alpha,inDrop3
7702,ductal,inDrop3
7703,beta,inDrop3
7704,alpha,inDrop3
7705,alpha,inDrop3
7706,alpha,inDrop3
7707,alpha,inDrop3
7708,beta,inDrop3
7709,alpha,inDrop3
7710,alpha,inDrop3
7711,acinar,inDrop3
7712,ductal,inDrop3
7713,endothelial,inDrop3
7714,ductal,inDrop3
7715,acinar,inDrop3
7716,acinar,inDrop3
7717,alpha,inDrop3
7718,alpha,inDrop3
7719,alpha,inDrop3
7720,acinar,inDrop3
7721,alpha,inDrop3
7722,alpha,inDrop3
7723,activated_stellate,inDrop3
7724,alpha,inDrop3
7725,acinar,inDrop3
7726,alpha,inDrop3
7727,beta,inDrop3
7728,ductal,inDrop3
7729,alpha,inDrop3
7730,beta,inDrop3
7731,alpha,inDrop3
7732,alpha,inDrop3
7733,alpha,inDrop3
7734,beta,inDrop3
7735,acinar,inDrop3
7736,alpha,inDrop3
7737,alpha,inDrop3
7738,acinar,inDrop3
7739,delta,inDrop3
7740,alpha,inDrop3
7741,alpha,inDrop3
7742,alpha,inDrop3
7743,activated_stellate,inDrop3
7744,beta,inDrop3
7745,beta,inDrop3
7746,alpha,inDrop3
7747,delta,inDrop3
7748,ductal,inDrop3
7749,beta,inDrop3
7750,alpha,inDrop3
7751,ductal,inDrop3
7752,alpha,inDrop3
7753,alpha,inDrop3
7754,acinar,inDrop3
7755,gamma,inDrop3
7756,activated_stellate,inDrop3
7757,beta,inDrop3
7758,acinar,inDrop3
7759,acinar,inDrop3
7760,alpha,inDrop3
7761,beta,inDrop3
7762,alpha,inDrop3
7763,beta,inDrop3
7764,beta,inDrop3
7765,alpha,inDrop3
7766,alpha,inDrop3
7767,ductal,inDrop3
7768,ductal,inDrop3
7769,activated_stellate,inDrop3
7770,acinar,inDrop3
7771,beta,inDrop3
7772,beta,inDrop3
7773,acinar,inDrop3
7774,beta,inDrop3
7775,alpha,inDrop3
7776,activated_stellate,inDrop3
7777,acinar,inDrop3
7778,alpha,inDrop3
7779,ductal,inDrop3
7780,beta,inDrop3
7781,alpha,inDrop3
7782,alpha,inDrop3
7783,beta,inDrop3
7784,alpha,inDrop3
7785,alpha,inDrop3
7786,acinar,inDrop3
7787,alpha,inDrop3
7788,alpha,inDrop3
7789,alpha,inDrop3
7790,beta,inDrop3
7791,alpha,inDrop3
7792,beta,inDrop3
7793,ductal,inDrop3
7794,alpha,inDrop3
7795,alpha,inDrop3
7796,ductal,inDrop3
7797,acinar,inDrop3
7798,ductal,inDrop3
7799,acinar,inDrop3
7800,acinar,inDrop3
7801,beta,inDrop3
7802,acinar,inDrop3
7803,alpha,inDrop3
7804,alpha,inDrop3
7805,ductal,inDrop3
7806,alpha,inDrop3
7807,alpha,inDrop3
7808,activated_stellate,inDrop3
7809,acinar,inDrop3
7810,acinar,inDrop3
7811,alpha,inDrop3
7812,acinar,inDrop3
7813,alpha,inDrop3
7814,alpha,inDrop3
7815,beta,inDrop3
7816,alpha,inDrop3
7817,ductal,inDrop3
7818,endothelial,inDrop3
7819,acinar,inDrop3
7820,alpha,inDrop3
7821,ductal,inDrop3
7822,ductal,inDrop3
7823,ductal,inDrop3
7824,alpha,inDrop3
7825,alpha,inDrop3
7826,alpha,inDrop3
7827,macrophage,inDrop3
7828,ductal,inDrop3
7829,alpha,inDrop3
7830,alpha,inDrop3
7831,alpha,inDrop3
7832,alpha,inDrop3
7833,activated_stellate,inDrop3
7834,alpha,inDrop3
7835,alpha,inDrop3
7836,ductal,inDrop3
7837,alpha,inDrop3
7838,alpha,inDrop3
7839,alpha,inDrop3
7840,ductal,inDrop3
7841,alpha,inDrop3
7842,alpha,inDrop3
7843,alpha,inDrop3
7844,alpha,inDrop3
7845,alpha,inDrop3
7846,alpha,inDrop3
7847,alpha,inDrop3
7848,endothelial,inDrop3
7849,beta,inDrop3
7850,beta,inDrop3
7851,ductal,inDrop3
7852,beta,inDrop3
7853,alpha,inDrop3
7854,beta,inDrop3
7855,delta,inDrop3
7856,acinar,inDrop3
7857,alpha,inDrop3
7858,acinar,inDrop3
7859,ductal,inDrop3
7860,beta,inDrop3
7861,ductal,inDrop3
7862,gamma,inDrop3
7863,acinar,inDrop3
7864,beta,inDrop3
7865,alpha,inDrop3
7866,alpha,inDrop3
7867,beta,inDrop3
7868,beta,inDrop3
7869,acinar,inDrop3
7870,alpha,inDrop3
7871,alpha,inDrop3
7872,alpha,inDrop3
7873,alpha,inDrop3
7874,delta,inDrop3
7875,alpha,inDrop3
7876,mast,inDrop3
7877,acinar,inDrop3
7878,alpha,inDrop3
7879,alpha,inDrop3
7880,activated_stellate,inDrop3
7881,endothelial,inDrop3
7882,beta,inDrop3
7883,acinar,inDrop3
7884,delta,inDrop3
7885,beta,inDrop3
7886,alpha,inDrop3
7887,alpha,inDrop3
7888,alpha,inDrop3
7889,beta,inDrop3
7890,endothelial,inDrop3
7891,alpha,inDrop3
7892,acinar,inDrop3
7893,mast,inDrop3
7894,ductal,inDrop3
7895,alpha,inDrop3
7896,endothelial,inDrop3
7897,ductal,inDrop3
7898,alpha,inDrop3
7899,alpha,inDrop3
7900,alpha,inDrop3
7901,alpha,inDrop3
7902,alpha,inDrop3
7903,delta,inDrop3
7904,quiescent_stellate,inDrop3
7905,alpha,inDrop3
7906,beta,inDrop3
